URL_NUM,URL_NAME,NLP_READING_TIME_IN_MINS_212WPM,BSOUP_NUMWORDS,NLP_NUMWORDS,META_YEARS_SINCE_FIRST_PUBLISHED,META_YEARS_SINCE_LAST_MODIFIED,NLP_FIRST_PUBLISHED_DATETIME,META_FIRST_PUBLISHED_DATE,META_LAST_MODIFIED_DATETIME,NLP_KEYWORDS,TITLE_TAG_VALUE,META_DESCRIPTION
url638,https://www.cookwithmanali.com/masala-pasta-chips/,4.3,1520,910,2.523,2.523,2021-07-21T20:06:28,2021-07-21T20:06:28,2021-07-21T20:06:31,add - fryer - pasta - powder - chips - teaspoon - spices - air - masala - minutes,Masala Pasta Chips - Cook With Manali,These crispy Pasta Chips flavored with spiced like coriander and garam masala are so easy to make in the air fryer! Serve with chutney!
url639,https://www.cookwithmanali.com/masala-pav/,6.4,1312,1361,7.515,6.074,2016-07-25T01:37:22,2016-07-25T01:37:22,2018-01-02T00:16:01,street - cook - buns - add - butter - chopped - food - spicy - masala - pav,Masala Pav - Cook With Manali,"Mumbai's famous street food, Masala Pav is spicy and delicious. Eggless dinner rolls are topped with spicy onion tomato mixture."
url640,https://www.cookwithmanali.com/masala-smashed-potatoes/,3.2,1147,677,4.208,0.671,2019-11-14T00:05:35,2019-11-14T00:05:35,2023-05-28T17:21:08,sheet - spray - powder - smashed - oil - spices - potatoes - smash - masala - boil,Masala Smashed Potatoes - Cook With Manali,Easy and fun Masala Smashed Potatoes! These smashed potatoes are flavored with Indian spices and make a great appetizer for any party! They are also vegan.
url641,https://www.cookwithmanali.com/mashed-potato-puff-pastry-braid/,5.0,1029,1057,7.055,6.074,2017-01-09T02:23:44,2017-01-09T02:23:44,2018-01-02T00:14:40,pastry - mashed - game - egg - braid - potato - puff - potatoes - spuds - day,Mashed Potato Puff Pastry Braid - Cook With Manali,Mashed Potato Puff Pastry Braid - easy to make appetizer with store bought puff pastry sheet. Minimal ingredients but high on flavors!
url642,https://www.cookwithmanali.com/matar-chaat/,4.4,1442,930,3.159,2.619,2020-12-01T01:48:17,2020-12-01T01:48:17,2021-06-16T11:40:23,white - chaat - matar - recipe - pressure - peas - water - used - cooking - kulcha,Matar Chaat - Cook With Manali,"Matar Chaat made of white peas, onion, tomatoes and spices is a popular chaat in and around Delhi. Best enjoyed with kulcha!"
url643,https://www.cookwithmanali.com/matar-nimona/,6.8,2076,1436,0.526,0.523,2023-07-20T02:00:00,2023-07-20T02:00:00,2023-07-21T10:16:57,sweet - paste - add - ka - nimona - fresh - matar - recipe - peas - oil - teaspoon - green - dish,Nimona Recipe (Matar ka Nimona) - Cook With Manali,Matar Nimona is a green peas curry widely eaten in the state of Uttar Pradesh during winters! Tastes best with plain rice.
url644,https://www.cookwithmanali.com/matar-paneer/,7.8,2360,1660,0.638,0.622,2023-06-09T02:05:00,2023-06-09T02:05:00,2023-06-15T12:43:07,paneer - cook - add - matar - recipe - using - peas - green - water - minutes,Matar Paneer Recipe - Cook With Manali,"Matar Paneer is one of the most popular paneer dishes where paneer is cooked with green peas, onions, tomatoes and spices!"
url645,https://www.cookwithmanali.com/matar-paratha/,4.0,1279,839,9.605,6.074,2014-06-23T12:22:07,2014-06-23T12:22:07,2018-01-02T00:35:04,way - wheat - dough - add - flour - matar - using - paratha - peas - parathas,Peas Paratha - Matar Paratha - Cook With Manali,Matar Paratha is Indian whole wheat flatbread stuffed with green peas.
url646,https://www.cookwithmanali.com/mathura-peda/,4.7,1529,1005,5.263,5.263,2018-10-25T18:47:37,2018-10-25T18:47:37,2018-10-25T18:47:37,milk - mathura - sugar - add - mawa - solids - peda - used - start - minutes,Mathura Peda - Cook With Manali,"Mathura Peda - a classic Indian sweet made with milk solids and sugar. These instantly take me back to my childhood! I am sharing one of my favorite Mathura Peda is popular Indian sweet made with roasted mawa (milk solids), sugar and flavored with cardamom. These are done in less than 30 minutes!"
url647,https://www.cookwithmanali.com/mawa-cake-cookies/,4.4,1498,941,2.288,0.729,2021-10-15T00:18:16,2021-10-15T00:18:16,2023-05-07T18:22:40,cookies - dough - cardamom - eggless - butter - recipe - mawa - saffron - cake - festive,Mawa Cake Cookies - Cook With Manali,"Eggless Mawa Cake Cookies are flavored with mawa (milk solids), saffron and cardamom. These make the perfect festive treat!"
url648,https://www.cookwithmanali.com/mawa-cake-recipe/,6.0,1710,1270,3.23,0.729,2020-11-05T22:40:02,2020-11-05T22:40:02,2023-05-07T18:12:22,milk - popular - eggless - cardamom - flour - recipe - mawa - using - powder - used - cake,Eggless Mawa Cake - Cook With Manali,"Eggless Mawa Cake is made with milk solids (mawa), flavored with cardamom, nuts and makes the perfect tea time cake!"
url649,https://www.cookwithmanali.com/mawa-stuffed-dates/,4.7,1545,991,1.277,1.277,2022-10-19T00:14:03,2022-10-19T00:14:03,2022-10-19T00:14:06,nuts - add - stuffed - rose - mawa - recipe - filling - using - dates - used,Mawa Stuffed Dates - Cook With Manali,Rose & cardamom scented Mawa Stuffed Dates make an easy and refined-sugar treat for the festive season. These get done in less than 30 mins!
url650,https://www.cookwithmanali.com/mediterranean-chickpea-salad/,3.3,1019,701,5.477,5.477,2018-08-08T00:10:01,2018-08-08T00:10:01,2018-08-08T13:24:56,salad - flavors - add - hot - chickpea - turn - recipe - days - dont - mediterranean,Mediterranean Chickpea Salad - Cook With Manali,Easy and nutritious Mediterranean Chickpea Salad with a simple olive oil and lemon dressing. This salad is great for a quick lunch and also for meal-prep!
url651,https://www.cookwithmanali.com/mediterranean-lentil-soup-with-kale/,4.7,984,994,8.849,6.074,2015-03-26T03:37:22,2015-03-26T03:37:22,2018-01-02T00:29:22,cook - sumac - add - chopped - lentils - kale - powder - lentil - soup - mediterranean - red,Mediterranean Lentil Soup with Kale - Cook With Manali,"Mediterranean Lentil Soup with Kale - hearty, healthy & vegan!"
url652,https://www.cookwithmanali.com/medu-vada/,5.6,1873,1177,3.556,3.022,2020-07-09T23:41:49,2020-07-09T23:41:49,2021-01-20T11:11:44,medu - plastic - vadas - add - mixer - batter - using - oil - water - vada,Medu Vada - Cook With Manali,Fluffy Medu Vada made with urad dal make the perfect snack or meal! Serve with sambar and coconut chutney for a hearty meal.
url653,https://www.cookwithmanali.com/meetme/,3.4,752,713,10.263,0.027,2013-10-26T14:48:42,2013-10-26T14:48:42,2024-01-18T11:23:28,vegetarian - say - cook - started - realized - singh - manali - india - recipes - blog - cooking,Cook with Manali - About Manali Singh,"Manali Singh is a recipe developer and author of the cookbook Vegetarian Indian Cooking with your Instant Pot. She specializes in authentic, approachable Indian vegetarian cooking."
url654,https://www.cookwithmanali.com/methi-malai-paneer/,6.0,1261,1280,7.893,6.074,2016-03-09T03:24:40,2016-03-09T03:24:40,2018-01-02T00:21:26,paneer - methi - paste - leaves - add - pan - powder - water - minutes - malai,Methi Malai Paneer - Cook With Manali,Creamy Methi Malai Paneer is a wonderful paneer curry with fresh fenugreek leaves. Great with any Indian bread!
url655,https://www.cookwithmanali.com/methi-matar-malai/,5.0,1562,1068,3.055,3.055,2021-01-08T19:00:55,2021-01-08T19:00:55,2021-01-08T19:15:39,methi - leaves - add - fresh - recipe - matar - cream - peas - green - seeds - malai,Methi Matar Malai - Cook With Manali,"Methi matar malai combines fresh fenugreek leaves with green peas and cream in a rich, sweet and creamy curry. Pairs well with naan!"
url656,https://www.cookwithmanali.com/methi-mathri/,4.7,998,994,8.236,6.074,2015-11-05T02:07:13,2015-11-05T02:07:13,2018-01-02T00:22:49,methi - little - mathri - dough - flour - crispy - hot - medium - oil - seeds,Methi Mathri - Cook With Manali,Crispy and crunchy methi mathri is popular tea time snack in northern parts of India. It's especially popular during the festive season!
url657,https://www.cookwithmanali.com/methi-paratha/,4.5,1431,956,3.025,3.025,2021-01-19T19:00:23,2021-01-19T19:00:23,2021-01-19T19:15:42,methi - leaves - add - dough - fresh - love - paratha - thats - water - parathas,Methi Paratha - Cook With Manali,Whole wheat flatbread made with fresh fenugreek leaves. This Methi Paratha are vegan and make a great breakfast or lunch!
url658,https://www.cookwithmanali.com/mexican-hot-chocolate-fudge/,4.6,966,965,7.142,0.729,2016-12-08T02:00:11,2016-12-08T02:00:11,2023-05-07T18:00:37,milk - chocolate - hot - cayenne - pan - vanilla - fudge - mexican - till - condensed,Mexican Hot Chocolate Fudge - Cook With Manali,Spicy Mexican Hot Chocolate Fudge has all the flavors of a mexican hot chocolate in form of a fudge! The fudge gets a kick from cinnamon & cayenne!
url659,https://www.cookwithmanali.com/mini-banoffee-pies/,7.4,1544,1571,8.83,6.074,2015-04-02T12:53:21,2015-04-02T12:53:21,2018-01-02T00:29:04,whipped - milk - refrigerator - add - dulce - cream - leche - crumbs - pies - banoffee - crust - mini,Mini Banoffee Pies - Cook With Manali,Graham cracker crust filled with dulce de leche and topped with fresh whipped cream makes these Mini Banoffee Pies irresistible!
url660,https://www.cookwithmanali.com/mini-cherry-almond-cakes/,5.4,1106,1145,7.51,0.729,2016-07-27T01:31:28,2016-07-27T01:31:28,2023-05-07T18:05:01,cherry - whipped - cakes - extract - sugar - cream - almond - cheese - till - mini,Mini Cherry Almond Cakes - Cook With Manali,Celebrate summer with these mini cherry almond cakes! Soft butter cake topped with a cherry whipped cream cheese frosting makes a delicious treat!
url661,https://www.cookwithmanali.com/mini-fruit-tarts/,5.9,1265,1256,8.742,6.074,2015-05-04T07:00:55,2015-05-04T07:00:55,2018-01-02T00:28:02,fruit - tarts - mix - sugar - dough - filling - koolaid - easy - tart - till - mini,Mini Fruit Tarts - Cook With Manali,Mini Fruit Tarts made with shortbread crust. An easy summer treat!
url662,https://www.cookwithmanali.com/mini-pumpkin-cakes/,5.5,1132,1158,8.249,0.729,2015-10-31T01:17:10,2015-10-31T01:17:10,2023-05-07T18:06:10,cakes - cinnamon - mix - till - baking - pumpkin - maple - frosting - cake - mini,Mini Pumpkin Cakes - Cook With Manali,Mini Pumpkin Cakes frosted with the most amazing Cinnamon Maple Frosting!
url663,https://www.cookwithmanali.com/mini-snickers-cheesecakes/,7.4,1510,1572,8.978,0.729,2015-02-07T12:37:18,2015-02-07T12:37:18,2023-05-07T18:07:11,cheesecakes - chocolate - ganache - pan - cream - snickers - till - mini - minutes - set,Mini Snickers Cheesecakes - Cook With Manali,Mini Snickers Cheesecakes topped with Chocolate Ganache & Caramel Topping!
url664,https://www.cookwithmanali.com/mint-chocolate-chip-ice-cream/,4.2,888,889,8.893,6.074,2015-03-10T11:58:03,2015-03-10T11:58:03,2018-01-02T00:29:41,mint - chocolate - extract - sugar - mixture - chip - mg - cream - ice - g - till,Mint Chocolate Chip Ice Cream - Cook With Manali,Classic Mint Chocolate Chip Ice Cream is an all time favorite treat for all seasons!
url665,https://www.cookwithmanali.com/mint-oreo-cookie-cups/,3.8,815,813,8.879,0.729,2015-03-15T11:30:04,2015-03-15T11:30:04,2023-05-07T18:19:26,mint - sugar - mg - cream - cups - st - oreo - used - till - cookie,Mint Oreo Cookie Cups - Cook With Manali,Mint Oreo Cookie Cups are an easy last minute treat that you can make for St. Patrick's Day!
url666,https://www.cookwithmanali.com/mint-paratha/,6.0,1264,1281,8.627,6.074,2015-06-15T03:00:26,2015-06-15T03:00:26,2018-01-02T00:26:19,mint - little - end - dough - flour - paratha - indian - oil - parathas - roll,Mint Paratha - Cook With Manali,Flaky and soft Mint Paratha is great with any Indian curry.
url667,https://www.cookwithmanali.com/missi-roti/,4.4,1385,931,5.403,5.438,2018-09-04T00:05:51,2018-09-04T00:05:51,2018-08-22T00:03:08,cook - wheat - dough - missi - flour - recipe - tawa - roti - rotis - water,Missi Roti - Cook With Manali,"A popular Indian flatbread, Missi Roti is made with whole wheat flour and chickpea flour. It's lightly spiced and tastes great with yogurt, any curry or dal. I enjoy it as such with a dollop of butter!"
url668,https://www.cookwithmanali.com/mithai-dip/,4.8,1456,1016,1.293,0.268,2022-10-13T22:26:16,2022-10-13T22:26:16,2023-10-22T10:14:13,board - cookies - add - charcuterie - rose - indian - mithai - cream - dessert - dip - cheese - burfi,Mithai Dip & Indian Dessert Charcuterie Board - Cook With Manali,"Indian Dessert Charcuterie Board with Mithai Dip & assorted mithai, cakes & cookies makes it great for entertaining during the festive time!"
url669,https://www.cookwithmanali.com/mixed-nuts-chikki/,4.3,1380,910,4.06,0.674,2020-01-07T00:05:44,2020-01-07T00:05:44,2023-05-27T16:18:09,fruit - nuts - right - sugar - mixed - stage - ball - dry - jaggery - dont - water - chikki,Mixed Nuts Chikki (Dry Fruit Chikki) - Cook With Manali,"Mixed Nuts Chikki made with nuts like cashews, almonds, pecans and jaggery. This simple to made dessert is a must have during winters!"
url670,https://www.cookwithmanali.com/mixed-veg-recipe/,6.1,2028,1290,0.997,0.997,2023-01-29T23:00:37,2023-01-29T23:00:37,2023-01-29T23:00:40,sabzi - veggies - cook - veg - add - pan - mixed - recipe - coriander - 12,Mixed Veg Recipe - Cook With Manali,"This restaurant style Mixed Veg Recipe has cauliflower, peas, carrots and beans cooked in an aromatic onion tomato masala!"
url671,https://www.cookwithmanali.com/mixed-vegetables-coconut-basil-curry/,4.3,882,912,9.808,6.074,2014-04-10T20:38:16,2014-04-10T20:38:16,2018-01-02T00:35:27,milk - basil - veggies - leaves - coconut - add - mixed - vegetables - curry - water - seeds,Mixed Vegetables Coconut & Basil Curry - Cook With Manali,"Coconut is one of the key ingredients in South Indian cooking but in North India it's usage is somehow limited. The reason is simple, coconut is found in"
url672,https://www.cookwithmanali.com/mocha-madeleines/,5.3,1086,1123,6.967,0.729,2017-02-10T01:56:24,2017-02-10T01:56:24,2023-05-07T18:11:07,madeleines - chocolate - sugar - mocha - pan - butter - ganache - coffee - till - minutes,Mocha Madeleines - Cook With Manali,Chocolate and coffee come together in these Mocha Madeleines. Coffee flavored butter cakes dipped in chocolate ganache are best enjoy with coffee!
url673,https://www.cookwithmanali.com/mohanthal-recipe-traditional-indian-sweet/,7.1,2486,1501,2.299,2.296,2021-10-11T18:13:00,2021-10-11T18:13:00,2021-10-12T00:38:48,sugar - mohanthal - besan - add - recipe - texture - ghee - heat - syrup - minutes,Mohanthal Recipe - Cook With Manali,Mohanthal is a sweet fudge made by roasting besan with ghee and flavored with cardamom and saffron. Perfect treat for the festive season!
url674,https://www.cookwithmanali.com/molten-chocolate-lava-cake/,6.4,1321,1356,8.997,0.729,2015-01-31T15:41:41,2015-01-31T15:41:41,2023-05-07T18:07:21,chocolate - mixture - sugar - butter - vanilla - till - recipe - lava - molten - cake,Molten Chocolate Lava Cake - Cook With Manali,"Fudgy, gooey Molten Chocolate Lava Cake for 2 is the ultimate decadent dessert!"
url675,https://www.cookwithmanali.com/mooli-paratha/,7.4,1570,1576,5.86,5.751,2018-03-21T12:07:42,2018-03-21T12:07:42,2018-04-30T10:27:06,apply - dough - add - radish - stuffing - paratha - oil - mooli - teaspoon - water,Mooli Paratha - Cook With Manali,"Mooli Paratha is whole wheat flatbread stuffed with grated white radish and lightly seasoned with cilantro, carom seeds & garam masala!"
url676,https://www.cookwithmanali.com/moong-dal-chaat/,4.6,1571,976,3.463,3.452,2020-08-12T00:02:36,2020-08-12T00:02:36,2020-08-16T21:47:33,dal - topping - chaat - recipe - mom - instant - toppings - powder - pressure - pot - used - moong,Instant Pot Moong Dal Chaat - Cook With Manali,"Moong Dal Chaat- a healthy chaat where pressure cooked moong dal is topped with an assortment of toppings like onions, tomatoes, spices!"
url677,https://www.cookwithmanali.com/moong-dal-dosa/,5.1,1917,1073,2.364,2.282,2021-09-17T22:45:38,2021-09-17T22:45:38,2021-10-17T00:35:27,dal - paneer - add - serve - pan - batter - filling - dosa - water - moong,Moong Dal Dosa - Cook With Manali,Easy gluten-free dosa made with yellow moong dal. These are great on their own of stuff with a paneer filling for a wholesome meal.
url678,https://www.cookwithmanali.com/moong-dal-halwa/,7.2,1489,1526,7.945,6.074,2016-02-19T02:17:11,2016-02-19T02:17:11,2018-01-02T00:21:37,dal - milk - tablespoons - halwa - add - sugar - stirring - heat - ghee - moong,Moong Dal Halwa - Cook With Manali,"Delicious Moong Dal Halwa is a famous Indian dessert. It's rich, aromatic and flavored with saffron and cardamom. A special dessert for special occasion!"
url679,https://www.cookwithmanali.com/moong-dal-khichdi/,6.0,1259,1266,7.773,5.742,2016-04-22T05:19:00,2016-04-22T05:19:00,2018-05-03T11:10:12,dal - cook - khichdi - add - rice - ghee - water - moong - seeds - minutes,Moong Dal Khichdi - Cook With Manali,"Moong Dal Khichdi is a healthy and comforting meal made with rice and lentils. It's lightly seasoned, wholesome and good for you!"
url680,https://www.cookwithmanali.com/moong-dal-ladoo/,3.7,787,779,6.304,4.274,2017-10-10T00:43:59,2017-10-10T00:43:59,2019-10-21T12:01:10,dal - ladoos - mixture - sugar - ladoo - mg - ghee - easy - g - moong,Moong Dal Ladoo - Cook With Manali,"Moong Dal Ladoo is an easy to make sweet with basic pantry ingredients like moong dal, ghee and sugar. It doesn't take much time to make these ladoos!"
